85.849,11.7,9.78,8.006,2.67
85.99,11.74,9.78,8.006,2.69
86.153,11.77,9.78,8.006,2.71
86.312,11.83,9.73,7.987,2.74
86.467,11.85,9.73,7.987,2.76
86.607,11.85,9.63,7.947,2.78
86.75,11.85,9.63,7.947,2.79
86.888,11.86,9.48,7.887,2.81
87.068,11.86,9.53,7.907,2.84
87.211,11.92,9.48,7.887,2.85
87.348,11.92,9.58,7.927,2.87
87.506,11.98,9.78,8.006,2.89
87.65,11.98,9.92,8.061,2.91
87.791,11.97,10.02,8.1,2.93
87.953,11.97,10.22,8.178,2.95
88.105,12.06,9.97,8.081,2.97
88.257,12.1,9.92,8.061,3.0
88.38,12.15,9.82,8.022,3.01
88.541,12.16,9.92,8.061,3.03
88.667,12.12,9.82,8.022,3.05
88.793,12.15,9.73,7.987,3.07
88.978,12.13,9.68,7.967,3.09
89.097,12.13,9.73,7.987,3.11
89.279,12.12,10.02,8.1,3.13
89.401,12.1,9.92,8.061,3.15
89.56,12.1,9.63,7.947,3.17
89.685,12.07,7.92,7.235,3.19
89.814,12.16,0.1,0.0,3.19
90.005,12.24,0.05,0.0,3.19
90.147,12.29,0.1,0.0,3.19
90.231,12.27,0.05,0.0,3.19
90.369,11.66,0.1,0.0,3.19
90.534,10.3,0.05,0.0,3.19
90.693,6.5,0.0,0.0,3.19
91.344,5.96,0.05,0.0,3.19
91.519,5.66,0.05,0.0,3.19
91.641,5.4,0.0,0.0,3.19
91.82,5.18,0.1,0.0,3.19
91.952,5.02,0.0,0.0,3.19
92.108,4.9,0.1,0.0,3.19
92.248,4.76,0.1,0.0,3.19
92.42,4.65,0.0,0.0,3.19
92.543,4.57,0.1,0.0,3.19
92.711,4.47,0.05,0.0,3.19
92.865,4.37,0.05,0.0,3.19
93.006,4.28,0.05,0.0,3.19
93.15,4.19,0.0,0.0,3.19
93.282,4.09,0.0,0.0,3.19
93.455,4.0,0.05,0.0,3.19
93.611,3.92,0.05,0.0,3.19
93.766,3.82,0.1,0.0,3.19
93.904,3.77,0.0,0.0,3.19
94.053,3.71,0.05,0.0,3.19
94.188,3.68,0.0,0.0,3.19
94.323,3.65,0.05,0.0,3.19
94.445,3.59,0.05,0.0,3.19
94.617,3.52,0.05,0.0,3.19
94.741,3.44,0.0,0.0,0
94.905,3.39,0.05,0.0,0
95.055,3.31,0.0,0.0,0
95.21,3.23,0.05,0.0,0
95.359,3.18,0.05,0.0,0
95.482,3.11,0.05,0.0,0
95.648,3.05,0.05,0.0,0
95.802,2.98,0.05,0.0,0
95.932,2.92,0.05,0.0,0
96.132,2.86,0.1,0.0,0
96.298,2.81,0.0,0.0,0
96.419,2.75,0.0,0.0,0
96.59,2.7,0.0,0.0,0
96.741,2.65,0.1,0.0,0
96.864,2.59,0.05,0.0,0
